name,value,group,weight
qa2526,1.717,streamflowc,6.48569
qa2527,1.717,streamflowc,6.48569
qa2528,1.632,streamflowc,6.48569
qa2529,1.632,streamflowc,6.48569
qa2530,1.632,streamflowc,6.48569
qa2531,1.548,streamflowc,6.48569
qa2532,1.548,streamflowc,6.48569
qa2533,1.548,streamflowc,6.48569
qa2534,1.548,streamflowc,6.48569
qa2535,1.548,streamflowc,6.48569
qa2536,1.464,streamflowc,6.48569
qa2537,1.464,streamflowc,6.48569
qa2538,1.464,streamflowc,6.48569
qa2539,1.464,streamflowc,6.48569
qa2540,1.464,streamflowc,6.48569
qa2541,1.632,streamflowc,6.48569
qa2542,2.791,streamflowb,4.37019
qa2543,3.309,streamflowa,1.87704
qa2544,3.581,streamflowa,1.87704
qa2545,3.038,streamflowa,1.87704
qa2546,2.791,streamflowb,4.37019
qa2547,2.543,streamflowb,4.37019
qa2548,2.42,streamflowb,4.37019
qa2549,2.296,streamflowb,4.37019
qa2550,2.172,streamflowb,4.37019
qa2551,2.172,streamflowb,4.37019
qa2552,2.048,streamflowb,4.37019
qa2553,2.048,streamflowb,4.37019
qa2554,1.925,streamflowb,4.37019
qa2555,1.801,streamflowb,4.37019
qa2556,1.925,streamflowb,4.37019
qa2557,1.801,streamflowb,4.37019
qa2558,1.801,streamflowb,4.37019
qa2559,1.801,streamflowb,4.37019
qa2560,1.717,streamflowc,6.48569
qa2561,1.717,streamflowc,6.48569
qa2562,1.632,streamflowc,6.48569
qa2563,1.632,streamflowc,6.48569
qa2564,1.632,streamflowc,6.48569
qa2565,1.632,streamflowc,6.48569
qa2566,1.548,streamflowc,6.48569
qa2567,1.548,streamflowc,6.48569
qa2568,1.548,streamflowc,6.48569
qa2569,1.548,streamflowc,6.48569
qa2570,1.632,streamflowc,6.48569
qa2571,1.548,streamflowc,6.48569
qa2572,1.548,streamflowc,6.48569
qa2573,1.548,streamflowc,6.48569
qa2574,1.632,streamflowc,6.48569
qa2575,2.791,streamflowb,4.37019
qa2576,18.047,streamflowa,1.87704
qa2577,14.429,streamflowa,1.87704
qa2578,9.409,streamflowa,1.87704
qa2579,7.25,streamflowa,1.87704
qa2580,6.162,streamflowa,1.87704
qa2581,6.006,streamflowa,1.87704
qa2582,6.006,streamflowa,1.87704
qa2583,5.705,streamflowa,1.87704
qa2584,6.006,streamflowa,1.87704
qa2585,9.935,streamflowa,1.87704
qa2586,9.585,streamflowa,1.87704
qa2587,8.067,streamflowa,1.87704
qa2588,7.901,streamflowa,1.87704
qa2589,8.563,streamflowa,1.87704
qa2590,13.448,streamflowa,1.87704
qa2591,12.107,streamflowa,1.87704
qa2592,9.409,streamflowa,1.87704
qa2593,8.397,streamflowa,1.87704
qa2594,8.563,streamflowa,1.87704
qa2595,7.405,streamflowa,1.87704
qa2596,6.628,streamflowa,1.87704
qa2597,6.006,streamflowa,1.87704
qa2598,5.56,streamflowa,1.87704
qa2599,5.414,streamflowa,1.87704
qa2600,4.977,streamflowa,1.87704
qa2601,4.686,streamflowa,1.87704
qa2602,4.541,streamflowa,1.87704
qa2603,4.832,streamflowa,1.87704
qa2604,4.686,streamflowa,1.87704
qa2605,4.686,streamflowa,1.87704
qa2606,4.686,streamflowa,1.87704
qa2607,4.832,streamflowa,1.87704
qa2608,4.832,streamflowa,1.87704
qa2609,4.832,streamflowa,1.87704
qa2610,6.317,streamflowa,1.87704
qa2611,7.25,streamflowa,1.87704
qa2612,6.628,streamflowa,1.87704
qa2613,5.56,streamflowa,1.87704
qa2614,5.123,streamflowa,1.87704
qa2615,4.977,streamflowa,1.87704
qa2616,4.832,streamflowa,1.87704
qa2617,4.686,streamflowa,1.87704
qa2618,4.541,streamflowa,1.87704
qa2619,4.686,streamflowa,1.87704
qa2620,5.269,streamflowa,1.87704
qa2621,8.894,streamflowa,1.87704
qa2622,13.644,streamflowa,1.87704
qa2623,17.413,streamflowa,1.87704
qa2624,32.404,streamflowa,1.87704
qa2625,34.584,streamflowa,1.87704
qa2626,25.511,streamflowa,1.87704
qa2627,21.429,streamflowa,1.87704
qa2628,18.999,streamflowa,1.87704
qa2629,16.355,streamflowa,1.87704
qa2630,13.644,streamflowa,1.87704
qa2631,11.922,streamflowa,1.87704
qa2632,12.663,streamflowa,1.87704
qa2633,12.663,streamflowa,1.87704
qa2634,16.355,streamflowa,1.87704
qa2635,13.448,streamflowa,1.87704
qa2636,17.73,streamflowa,1.87704
qa2637,14.429,streamflowa,1.87704
qa2638,12.478,streamflowa,1.87704
qa2639,11.181,streamflowa,1.87704
qa2640,10.285,streamflowa,1.87704
qa2641,9.585,streamflowa,1.87704
qa2642,20.267,streamflowa,1.87704
qa2643,57.244,streamflowa,1.87704
qa2644,39.961,streamflowa,1.87704
qa2645,30.294,streamflowa,1.87704
qa2646,57.244,streamflowa,1.87704
qa2647,31.876,streamflowa,1.87704
qa2648,35.779,streamflowa,1.87704
qa2649,28.712,streamflowa,1.87704
qa2650,21.429,streamflowa,1.87704
qa2651,19.316,streamflowa,1.87704
qa2652,18.682,streamflowa,1.87704
qa2653,16.849,streamflowa,1.87704
qa2654,14.625,streamflowa,1.87704
qa2655,14.429,streamflowa,1.87704
qa2656,13.84,streamflowa,1.87704
qa2657,12.293,streamflowa,1.87704
qa2658,11.367,streamflowa,1.87704
qa2659,10.285,streamflowa,1.87704
qa2660,9.409,streamflowa,1.87704
qa2661,8.894,streamflowa,1.87704
qa2662,8.232,streamflowa,1.87704
qa2663,7.901,streamflowa,1.87704
qa2664,7.405,streamflowa,1.87704
qa2665,7.094,streamflowa,1.87704
qa2666,6.783,streamflowa,1.87704
qa2667,6.473,streamflowa,1.87704
qa2668,6.317,streamflowa,1.87704
qa2669,6.006,streamflowa,1.87704
qa2670,5.851,streamflowa,1.87704
qa2671,5.705,streamflowa,1.87704
qa2672,5.414,streamflowa,1.87704
qa2673,5.414,streamflowa,1.87704
qa2674,5.851,streamflowa,1.87704
qa2675,6.006,streamflowa,1.87704
qa2676,6.162,streamflowa,1.87704
qa2677,7.57,streamflowa,1.87704
qa2678,9.409,streamflowa,1.87704
qa2679,10.811,streamflowa,1.87704
qa2680,9.935,streamflowa,1.87704
qa2681,9.234,streamflowa,1.87704
qa2682,8.397,streamflowa,1.87704
qa2683,7.57,streamflowa,1.87704
qa2684,6.939,streamflowa,1.87704
qa2685,6.628,streamflowa,1.87704
qa2686,6.317,streamflowa,1.87704
qa2687,6.006,streamflowa,1.87704
qa2688,5.705,streamflowa,1.87704
qa2689,5.414,streamflowa,1.87704
qa2690,5.269,streamflowa,1.87704
qa2691,5.123,streamflowa,1.87704
qa2692,5.269,streamflowa,1.87704
qa2693,5.123,streamflowa,1.87704
qa2694,5.123,streamflowa,1.87704
qa2695,5.705,streamflowa,1.87704
qa2696,6.162,streamflowa,1.87704
qa2697,5.851,streamflowa,1.87704
qa2698,5.56,streamflowa,1.87704
qa2699,5.269,streamflowa,1.87704
qa2700,4.977,streamflowa,1.87704
qa2701,4.832,streamflowa,1.87704
qa2702,4.541,streamflowa,1.87704
qa2703,4.395,streamflowa,1.87704
qa2704,4.541,streamflowa,1.87704
qa2705,4.541,streamflowa,1.87704
qa2706,4.395,streamflowa,1.87704
qa2707,4.259,streamflowa,1.87704
qa2708,4.124,streamflowa,1.87704
qa2709,3.988,streamflowa,1.87704
qa2710,3.852,streamflowa,1.87704
qa2711,3.717,streamflowa,1.87704
qa2712,3.717,streamflowa,1.87704
qa2713,3.717,streamflowa,1.87704
qa2714,3.717,streamflowa,1.87704
qa2715,3.581,streamflowa,1.87704
qa2716,3.581,streamflowa,1.87704
qa2717,3.445,streamflowa,1.87704
qa2718,3.445,streamflowa,1.87704
qa2719,3.445,streamflowa,1.87704
qa2720,3.309,streamflowa,1.87704
qa2721,3.309,streamflowa,1.87704
qa2722,3.174,streamflowa,1.87704
qa2723,3.174,streamflowa,1.87704
qa2724,3.174,streamflowa,1.87704
qa2725,3.038,streamflowa,1.87704
qa2726,3.038,streamflowa,1.87704
qa2727,3.038,streamflowa,1.87704
qa2728,3.038,streamflowa,1.87704
qa2729,3.038,streamflowa,1.87704
qa2730,3.038,streamflowa,1.87704
qa2731,3.038,streamflowa,1.87704
qa2732,2.914,streamflowb,4.37019
qa2733,2.914,streamflowb,4.37019
qa2734,2.791,streamflowb,4.37019
qa2735,2.791,streamflowb,4.37019
qa2736,2.791,streamflowb,4.37019
qa2737,2.667,streamflowb,4.37019
qa2738,2.667,streamflowb,4.37019
qa2739,2.543,streamflowb,4.37019
qa2740,2.667,streamflowb,4.37019
qa2741,2.543,streamflowb,4.37019
qa2742,2.42,streamflowb,4.37019
qa2743,2.42,streamflowb,4.37019
qa2744,2.42,streamflowb,4.37019
qa2745,2.42,streamflowb,4.37019
qa2746,2.42,streamflowb,4.37019
qa2747,2.42,streamflowb,4.37019
qa2748,2.543,streamflowb,4.37019
qa2749,2.543,streamflowb,4.37019
qa2750,2.42,streamflowb,4.37019
qa2751,2.42,streamflowb,4.37019
qa2752,2.42,streamflowb,4.37019
qa2753,2.42,streamflowb,4.37019
qa2754,2.42,streamflowb,4.37019
qa2755,2.296,streamflowb,4.37019
qa2756,2.296,streamflowb,4.37019
qa2757,2.296,streamflowb,4.37019
qa2758,2.296,streamflowb,4.37019
qa2759,2.42,streamflowb,4.37019
qa2760,2.42,streamflowb,4.37019
qa2761,2.296,streamflowb,4.37019
qa2762,2.296,streamflowb,4.37019
qa2763,2.296,streamflowb,4.37019
qa2764,2.296,streamflowb,4.37019
qa2765,2.172,streamflowb,4.37019
qa2766,2.172,streamflowb,4.37019
qa2767,2.172,streamflowb,4.37019
qa2768,2.172,streamflowb,4.37019
qa2769,2.172,streamflowb,4.37019
qa2770,2.172,streamflowb,4.37019
qa2771,2.172,streamflowb,4.37019
qa2772,2.048,streamflowb,4.37019
qa2773,2.048,streamflowb,4.37019
qa2774,2.048,streamflowb,4.37019
qa2775,2.048,streamflowb,4.37019
qa2776,2.048,streamflowb,4.37019
qa2777,2.296,streamflowb,4.37019
qa2778,2.296,streamflowb,4.37019
qa2779,2.296,streamflowb,4.37019
qa2780,2.296,streamflowb,4.37019
qa2781,2.296,streamflowb,4.37019
qa2782,2.296,streamflowb,4.37019
qa2783,2.296,streamflowb,4.37019
qa2784,2.296,streamflowb,4.37019
qa2785,2.296,streamflowb,4.37019
qa2786,2.296,streamflowb,4.37019
qa2787,2.296,streamflowb,4.37019
qa2788,2.172,streamflowb,4.37019
qa2789,2.172,streamflowb,4.37019
qa2790,2.172,streamflowb,4.37019
qa2791,2.172,streamflowb,4.37019
qa2792,2.172,streamflowb,4.37019
qa2793,2.172,streamflowb,4.37019
qa2794,2.048,streamflowb,4.37019
qa2795,2.048,streamflowb,4.37019
qa2796,2.048,streamflowb,4.37019
qa2797,2.42,streamflowb,4.37019
qa2798,2.296,streamflowb,4.37019
qa2799,2.172,streamflowb,4.37019
qa2800,2.172,streamflowb,4.37019
qa2801,2.172,streamflowb,4.37019
qa2802,2.172,streamflowb,4.37019
qa2803,2.172,streamflowb,4.37019
qa2804,2.048,streamflowb,4.37019
qa2805,2.048,streamflowb,4.37019
qa2806,2.296,streamflowb,4.37019
qa2807,2.048,streamflowb,4.37019
qa2808,2.048,streamflowb,4.37019
qa2809,2.048,streamflowb,4.37019
qa2810,1.925,streamflowb,4.37019
qa2811,1.925,streamflowb,4.37019
qa2812,1.925,streamflowb,4.37019
qa2813,1.925,streamflowb,4.37019
qa2814,1.925,streamflowb,4.37019
qa2815,1.925,streamflowb,4.37019
qa2816,1.925,streamflowb,4.37019
qa2817,1.801,streamflowb,4.37019
qa2818,1.801,streamflowb,4.37019
qa2819,1.801,streamflowb,4.37019
qa2820,1.801,streamflowb,4.37019
qa2821,1.801,streamflowb,4.37019
qa2822,1.801,streamflowb,4.37019
qa2823,1.801,streamflowb,4.37019
qa2824,1.801,streamflowb,4.37019
qa2825,1.801,streamflowb,4.37019
qa2826,1.801,streamflowb,4.37019
qa2827,1.801,streamflowb,4.37019
qa2828,1.925,streamflowb,4.37019
qa2829,2.048,streamflowb,4.37019
qa2830,1.925,streamflowb,4.37019
qa2831,1.537,streamflowc,6.48569
qa2832,1.537,streamflowc,6.48569
qa2833,1.537,streamflowc,6.48569
qa2834,1.537,streamflowc,6.48569
qa2835,1.537,streamflowc,6.48569
qa2836,1.456,streamflowc,6.48569
qa2837,1.456,streamflowc,6.48569
qa2838,1.456,streamflowc,6.48569
qa2839,1.456,streamflowc,6.48569
qa2840,1.537,streamflowc,6.48569
qa2841,1.537,streamflowc,6.48569
qa2842,1.537,streamflowc,6.48569
qa2843,1.537,streamflowc,6.48569
qa2844,1.537,streamflowc,6.48569
qa2845,1.537,streamflowc,6.48569
qa2846,1.537,streamflowc,6.48569
qa2847,1.537,streamflowc,6.48569
qa2848,1.537,streamflowc,6.48569
qa2849,1.456,streamflowc,6.48569
qa2850,1.537,streamflowc,6.48569
qa2851,1.537,streamflowc,6.48569
qa2852,1.537,streamflowc,6.48569
qa2853,1.537,streamflowc,6.48569
qa2854,1.537,streamflowc,6.48569
qa2855,1.456,streamflowc,6.48569
qa2856,1.456,streamflowc,6.48569
qa2857,1.456,streamflowc,6.48569
qa2858,1.456,streamflowc,6.48569
qa2859,1.456,streamflowc,6.48569
qa2860,1.456,streamflowc,6.48569
qa2861,1.456,streamflowc,6.48569
qa2862,1.456,streamflowc,6.48569
qa2863,1.456,streamflowc,6.48569
qa2864,1.456,streamflowc,6.48569
qa2865,1.456,streamflowc,6.48569
qa2866,1.537,streamflowc,6.48569
qa2867,1.456,streamflowc,6.48569
qa2868,1.456,streamflowc,6.48569
qa2869,1.456,streamflowc,6.48569
qa2870,1.456,streamflowc,6.48569
qa2871,1.456,streamflowc,6.48569
qa2872,1.456,streamflowc,6.48569
qa2873,1.374,streamflowc,6.48569
qa2874,1.374,streamflowc,6.48569
qa2875,1.374,streamflowc,6.48569
qa2876,1.374,streamflowc,6.48569
qa2877,1.374,streamflowc,6.48569
qa2878,1.456,streamflowc,6.48569
qa2879,1.537,streamflowc,6.48569
qa2880,1.627,streamflowc,6.48569
qa2881,1.537,streamflowc,6.48569
qa2882,1.456,streamflowc,6.48569
qa2883,1.456,streamflowc,6.48569
qa2884,1.456,streamflowc,6.48569
qa2885,1.456,streamflowc,6.48569
qa2886,1.374,streamflowc,6.48569
qa2887,1.374,streamflowc,6.48569
qa2888,1.456,streamflowc,6.48569
qa2889,1.374,streamflowc,6.48569
qa2890,1.374,streamflowc,6.48569
qa2891,1.374,streamflowc,6.48569
qa2892,1.374,streamflowc,6.48569
qa2893,1.374,streamflowc,6.48569
qa2894,1.374,streamflowc,6.48569
qa2895,1.299,streamflowd,8.11156
qa2896,1.299,streamflowd,8.11156
qa2897,1.224,streamflowd,8.11156
qa2898,1.224,streamflowd,8.11156
qa2899,1.224,streamflowd,8.11156
qa2900,1.224,streamflowd,8.11156
qa2901,1.162,streamflowd,8.11156
qa2902,1.162,streamflowd,8.11156
qa2903,1.162,streamflowd,8.11156
qa2904,1.162,streamflowd,8.11156
qa2905,1.162,streamflowd,8.11156
qa2906,1.1,streamflowd,8.11156
qa2907,1.162,streamflowd,8.11156
qa2908,1.1,streamflowd,8.11156
qa2909,1.1,streamflowd,8.11156
qa2910,1.162,streamflowd,8.11156
qa2911,1.224,streamflowd,8.11156
qa2912,1.162,streamflowd,8.11156
qa2913,1.162,streamflowd,8.11156
qa2914,1.162,streamflowd,8.11156
qa2915,1.299,streamflowd,8.11156
qa2916,6.941,streamflowa,1.87704
qa2917,5.126,streamflowa,1.87704
qa2918,2.877,streamflowb,4.37019
qa2919,5.912,streamflowa,1.87704
qa2920,5.912,streamflowa,1.87704
qa2921,3.171,streamflowa,1.87704
qa2922,2.48,streamflowb,4.37019
qa2923,2.24,streamflowb,4.37019
qa2924,4.557,streamflowa,1.87704
qa2925,11.102,streamflowa,1.87704
qa2926,19.207,streamflowa,1.87704
qa2927,19.207,streamflowa,1.87704
qa2928,11.358,streamflowa,1.87704
qa2929,8.929,streamflowa,1.87704
qa2930,6.941,streamflowa,1.87704
qa2931,5.711,streamflowa,1.87704
qa2932,4.746,streamflowa,1.87704
qa2933,4.19,streamflowa,1.87704
qa2934,3.659,streamflowa,1.87704
qa2935,3.83,streamflowa,1.87704
qa2936,4.557,streamflowa,1.87704
qa2937,5.318,streamflowa,1.87704
qa2938,5.912,streamflowa,1.87704
qa2939,6.732,streamflowa,1.87704
qa2940,5.912,streamflowa,1.87704
qa2941,5.515,streamflowa,1.87704
qa2942,4.934,streamflowa,1.87704
qa2943,4.19,streamflowa,1.87704
qa2944,4.19,streamflowa,1.87704
qa2945,4.19,streamflowa,1.87704
qa2946,4.19,streamflowa,1.87704
qa2947,4.374,streamflowa,1.87704
qa2948,4.934,streamflowa,1.87704
qa2949,4.557,streamflowa,1.87704
qa2950,4.374,streamflowa,1.87704
qa2951,4.374,streamflowa,1.87704
qa2952,4.19,streamflowa,1.87704
qa2953,4.01,streamflowa,1.87704
qa2954,4.557,streamflowa,1.87704
qa2955,7.155,streamflowa,1.87704
qa2956,5.711,streamflowa,1.87704
qa2957,4.934,streamflowa,1.87704
qa2958,13.976,streamflowa,1.87704
qa2959,23.094,streamflowa,1.87704
qa2960,27.276,streamflowa,1.87704
qa2961,29.462,streamflowa,1.87704
qa2962,34.511,streamflowa,1.87704
qa2963,45.173,streamflowa,1.87704
qa2964,28.719,streamflowa,1.87704
qa2965,20.8,streamflowa,1.87704
qa2966,23.434,streamflowa,1.87704
qa2967,34.511,streamflowa,1.87704
qa2968,29.462,streamflowa,1.87704
qa2969,25.132,streamflowa,1.87704
qa2970,20.482,streamflowa,1.87704
qa2971,17.995,streamflowa,1.87704
qa2972,16.805,streamflowa,1.87704
qa2973,13.976,streamflowa,1.87704
qa2974,13.146,streamflowa,1.87704
qa2975,11.869,streamflowa,1.87704
qa2976,10.591,streamflowa,1.87704
qa2977,9.869,streamflowa,1.87704
qa2978,8.929,streamflowa,1.87704
qa2979,8.247,streamflowa,1.87704
qa2980,7.586,streamflowa,1.87704
qa2981,7.155,streamflowa,1.87704
qa2982,7.586,streamflowa,1.87704
qa2983,17.102,streamflowa,1.87704
qa2984,18.293,streamflowa,1.87704
qa2985,16.21,streamflowa,1.87704
qa2986,13.423,streamflowa,1.87704
qa2987,11.613,streamflowa,1.87704
qa2988,10.35,streamflowa,1.87704
qa2989,9.394,streamflowa,1.87704
qa2990,8.699,streamflowa,1.87704
qa2991,8.025,streamflowa,1.87704
qa2992,7.586,streamflowa,1.87704
qa2993,7.155,streamflowa,1.87704
qa2994,6.732,streamflowa,1.87704
qa2995,6.523,streamflowa,1.87704
qa2996,6.318,streamflowa,1.87704
qa2997,6.113,streamflowa,1.87704
qa2998,5.912,streamflowa,1.87704
qa2999,5.711,streamflowa,1.87704
qa3000,5.515,streamflowa,1.87704
qa3001,5.318,streamflowa,1.87704
qa3002,5.318,streamflowa,1.87704
qa3003,5.318,streamflowa,1.87704
qa3004,5.126,streamflowa,1.87704
qa3005,5.126,streamflowa,1.87704
qa3006,5.126,streamflowa,1.87704
qa3007,5.126,streamflowa,1.87704
qa3008,4.934,streamflowa,1.87704
qa3009,4.934,streamflowa,1.87704
qa3010,4.934,streamflowa,1.87704
qa3011,4.934,streamflowa,1.87704
qa3012,4.746,streamflowa,1.87704
qa3013,4.746,streamflowa,1.87704
qa3014,4.746,streamflowa,1.87704
qa3015,4.557,streamflowa,1.87704
qa3016,4.557,streamflowa,1.87704
qa3017,4.557,streamflowa,1.87704
qa3018,4.374,streamflowa,1.87704
qa3019,4.19,streamflowa,1.87704
qa3020,4.01,streamflowa,1.87704
qa3021,3.83,streamflowa,1.87704
qa3022,3.83,streamflowa,1.87704
qa3023,4.01,streamflowa,1.87704
qa3024,4.374,streamflowa,1.87704
qa3025,4.19,streamflowa,1.87704
qa3026,4.19,streamflowa,1.87704
qa3027,4.01,streamflowa,1.87704
qa3028,4.01,streamflowa,1.87704
qa3029,3.83,streamflowa,1.87704
qa3030,3.83,streamflowa,1.87704
qa3031,3.83,streamflowa,1.87704
qa3032,3.83,streamflowa,1.87704
qa3033,3.83,streamflowa,1.87704
qa3034,3.83,streamflowa,1.87704
qa3035,3.659,streamflowa,1.87704
qa3036,3.83,streamflowa,1.87704
qa3037,4.934,streamflowa,1.87704
qa3038,5.318,streamflowa,1.87704
qa3039,4.934,streamflowa,1.87704
qa3040,4.557,streamflowa,1.87704
qa3041,4.374,streamflowa,1.87704
qa3042,4.19,streamflowa,1.87704
qa3043,4.01,streamflowa,1.87704
qa3044,3.83,streamflowa,1.87704
qa3045,3.659,streamflowa,1.87704
qa3046,3.488,streamflowa,1.87704
qa3047,3.33,streamflowa,1.87704
qa3048,3.33,streamflowa,1.87704
qa3049,3.33,streamflowa,1.87704
qa3050,3.33,streamflowa,1.87704
qa3051,3.33,streamflowa,1.87704
qa3052,3.33,streamflowa,1.87704
qa3053,3.33,streamflowa,1.87704
qa3054,3.171,streamflowa,1.87704
qa3055,3.171,streamflowa,1.87704
qa3056,3.171,streamflowa,1.87704
qa3057,3.171,streamflowa,1.87704
qa3058,3.171,streamflowa,1.87704
qa3059,3.024,streamflowa,1.87704
qa3060,3.024,streamflowa,1.87704
qa3061,3.024,streamflowa,1.87704
qa3062,3.024,streamflowa,1.87704
qa3063,3.171,streamflowa,1.87704
qa3064,3.024,streamflowa,1.87704
qa3065,3.024,streamflowa,1.87704
qa3066,3.024,streamflowa,1.87704
qa3067,2.877,streamflowb,4.37019
qa3068,2.877,streamflowb,4.37019
qa3069,2.741,streamflowb,4.37019
qa3070,2.741,streamflowb,4.37019
qa3071,2.605,streamflowb,4.37019
qa3072,2.605,streamflowb,4.37019
qa3073,2.605,streamflowb,4.37019
qa3074,2.605,streamflowb,4.37019
qa3075,2.605,streamflowb,4.37019
qa3076,2.48,streamflowb,4.37019
qa3077,2.48,streamflowb,4.37019
qa3078,2.48,streamflowb,4.37019
qa3079,2.48,streamflowb,4.37019
qa3080,2.48,streamflowb,4.37019
qa3081,2.48,streamflowb,4.37019
qa3082,2.48,streamflowb,4.37019
qa3083,2.605,streamflowb,4.37019
qa3084,2.741,streamflowb,4.37019
qa3085,2.605,streamflowb,4.37019
qa3086,2.48,streamflowb,4.37019
qa3087,2.355,streamflowb,4.37019
qa3088,2.355,streamflowb,4.37019
qa3089,2.355,streamflowb,4.37019
qa3090,2.355,streamflowb,4.37019
qa3091,2.355,streamflowb,4.37019
qa3092,2.355,streamflowb,4.37019
qa3093,2.355,streamflowb,4.37019
qa3094,2.355,streamflowb,4.37019
qa3095,2.355,streamflowb,4.37019
qa3096,2.355,streamflowb,4.37019
qa3097,2.48,streamflowb,4.37019
qa3098,2.48,streamflowb,4.37019
qa3099,2.48,streamflowb,4.37019
qa3100,2.355,streamflowb,4.37019
qa3101,2.355,streamflowb,4.37019
qa3102,2.355,streamflowb,4.37019
qa3103,2.355,streamflowb,4.37019
qa3104,2.24,streamflowb,4.37019
qa3105,2.355,streamflowb,4.37019
qa3106,2.48,streamflowb,4.37019
qa3107,3.33,streamflowa,1.87704
qa3108,2.877,streamflowb,4.37019
qa3109,2.741,streamflowb,4.37019
qa3110,2.605,streamflowb,4.37019
qa3111,2.48,streamflowb,4.37019
qa3112,2.48,streamflowb,4.37019
qa3113,2.355,streamflowb,4.37019
qa3114,2.355,streamflowb,4.37019
qa3115,2.355,streamflowb,4.37019
qa3116,2.355,streamflowb,4.37019
qa3117,2.355,streamflowb,4.37019
qa3118,2.24,streamflowb,4.37019
qa3119,2.24,streamflowb,4.37019
qa3120,2.24,streamflowb,4.37019
qa3121,2.24,streamflowb,4.37019
qa3122,2.24,streamflowb,4.37019
qa3123,2.24,streamflowb,4.37019
qa3124,2.24,streamflowb,4.37019
qa3125,2.24,streamflowb,4.37019
qa3126,2.24,streamflowb,4.37019
qa3127,2.24,streamflowb,4.37019
qa3128,2.24,streamflowb,4.37019
qa3129,2.24,streamflowb,4.37019
qa3130,2.24,streamflowb,4.37019
qa3131,2.24,streamflowb,4.37019
qa3132,2.24,streamflowb,4.37019
qa3133,2.24,streamflowb,4.37019
qa3134,2.24,streamflowb,4.37019
qa3135,2.24,streamflowb,4.37019
qa3136,2.24,streamflowb,4.37019
qa3137,2.24,streamflowb,4.37019
qa3138,2.124,streamflowb,4.37019
qa3139,2.124,streamflowb,4.37019
qa3140,2.124,streamflowb,4.37019
qa3141,2.124,streamflowb,4.37019
qa3142,2.124,streamflowb,4.37019
qa3143,2.018,streamflowb,4.37019
qa3144,2.018,streamflowb,4.37019
qa3145,2.018,streamflowb,4.37019
qa3146,2.018,streamflowb,4.37019
qa3147,2.018,streamflowb,4.37019
qa3148,2.018,streamflowb,4.37019
qa3149,2.018,streamflowb,4.37019
qa3150,2.018,streamflowb,4.37019
qa3151,2.018,streamflowb,4.37019
qa3152,2.018,streamflowb,4.37019
qa3153,2.018,streamflowb,4.37019
qa3154,1.911,streamflowb,4.37019
qa3155,1.911,streamflowb,4.37019
qa3156,1.911,streamflowb,4.37019
qa3157,1.911,streamflowb,4.37019
qa3158,1.814,streamflowb,4.37019
qa3159,1.814,streamflowb,4.37019
qa3160,1.814,streamflowb,4.37019
qa3161,1.814,streamflowb,4.37019
qa3162,1.814,streamflowb,4.37019
qa3163,1.814,streamflowb,4.37019
qa3164,1.814,streamflowb,4.37019
qa3165,1.911,streamflowb,4.37019
qa3166,1.814,streamflowb,4.37019
qa3167,1.716,streamflowc,6.48569
qa3168,1.716,streamflowc,6.48569
qa3169,1.716,streamflowc,6.48569
qa3170,1.716,streamflowc,6.48569
qa3171,1.716,streamflowc,6.48569
qa3172,1.716,streamflowc,6.48569
qa3173,1.716,streamflowc,6.48569
qa3174,1.814,streamflowb,4.37019
qa3175,1.814,streamflowb,4.37019
qa3176,1.814,streamflowb,4.37019
qa3177,1.814,streamflowb,4.37019
qa3178,1.814,streamflowb,4.37019
qa3179,1.814,streamflowb,4.37019
qa3180,1.716,streamflowc,6.48569
qa3181,1.716,streamflowc,6.48569
qa3182,1.627,streamflowc,6.48569
qa3183,1.537,streamflowc,6.48569
qa3184,1.627,streamflowc,6.48569
qa3185,1.627,streamflowc,6.48569
qa3186,1.537,streamflowc,6.48569
qa3187,1.627,streamflowc,6.48569
qa3188,1.627,streamflowc,6.48569
qa3189,1.627,streamflowc,6.48569
qa3190,1.627,streamflowc,6.48569
qa3191,1.627,streamflowc,6.48569
qa3192,1.627,streamflowc,6.48569
qa3193,1.627,streamflowc,6.48569
qa3194,1.627,streamflowc,6.48569
qa3195,1.627,streamflowc,6.48569
qa3196,0.98,streamflowe,7.79342
qa3197,1.081,streamflowd,8.11156
qa3198,1.081,streamflowd,8.11156
qa3199,1.081,streamflowd,8.11156
qa3200,1.081,streamflowd,8.11156
qa3201,1.081,streamflowd,8.11156
qa3202,1.081,streamflowd,8.11156
qa3203,1.081,streamflowd,8.11156
qa3204,1.081,streamflowd,8.11156
qa3205,1.182,streamflowd,8.11156
qa3206,1.081,streamflowd,8.11156
qa3207,1.081,streamflowd,8.11156
qa3208,1.182,streamflowd,8.11156
qa3209,1.182,streamflowd,8.11156
qa3210,1.081,streamflowd,8.11156
qa3211,1.081,streamflowd,8.11156
qa3212,1.081,streamflowd,8.11156
qa3213,0.98,streamflowe,7.79342
qa3214,0.98,streamflowe,7.79342
qa3215,0.98,streamflowe,7.79342
qa3216,0.98,streamflowe,7.79342
qa3217,0.98,streamflowe,7.79342
qa3218,0.98,streamflowe,7.79342
qa3219,0.98,streamflowe,7.79342
qa3220,0.98,streamflowe,7.79342
qa3221,0.98,streamflowe,7.79342
qa3222,1.081,streamflowd,8.11156
qa3223,0.98,streamflowe,7.79342
qa3224,0.98,streamflowe,7.79342
