name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qf2493,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.55883,0.360009,0.7831,2.55,1.19882,1.91884,0.2041
qf2494,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.51092,0.335848,0.7728,2.45,1.17507,1.84677,0.1938
qf2495,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.4879,0.31461,0.7847,2.426,1.17329,1.80251,0.2057
qf2496,0.64,1.11582e-16,0.64,0.64,0.64,0.64,1.44279,0.296844,0.7835,2.342,1.14595,1.73963,0.1435
qf2497,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.39793,0.283404,0.7882,2.29,1.11452,1.68133,0.2092
qf2498,0.579,2.23163e-16,0.579,0.579,0.579,0.579,1.38946,0.274774,0.786,2.272,1.11469,1.66423,0.207
qf2499,0.64,1.11582e-16,0.64,0.64,0.64,0.64,1.4306,0.284755,0.8212,2.403,1.14584,1.71536,0.1812
qf2500,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.52992,0.324665,0.9073,2.829,1.20526,1.85459,0.1463
qf2501,0.895,3.34745e-16,0.895,0.895,0.895,0.895,1.56675,0.3827,0.9721,3.235,1.18405,1.94945,0.0771
qf2502,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.57812,0.428001,1.019,3.577,1.15012,2.00612,0.198
qf2503,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.57114,0.452924,1.012,3.761,1.11822,2.02406,0.251
qf2504,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.66034,0.492725,1.06,4.09,1.16761,2.15307,0.299
qf2505,0.895,3.34745e-16,0.895,0.895,0.895,0.895,1.75296,0.559458,1.118,4.521,1.1935,2.31242,0.223
qf2506,1.119,0,1.119,1.119,1.119,1.119,1.87163,0.650729,1.159,5.137,1.2209,2.52236,0.04
qf2507,1.119,0,1.119,1.119,1.119,1.119,1.94172,0.729777,1.181,5.656,1.21194,2.6715,0.062
qf2508,0.97,2.23163e-16,0.97,0.97,0.97,0.97,1.97407,0.77887,1.202,6.008,1.1952,2.75294,0.232
qf2509,0.895,3.34745e-16,0.895,0.895,0.895,0.895,1.97778,0.796564,1.201,6.123,1.18122,2.77434,0.306
qf2510,0.895,3.34745e-16,0.895,0.895,0.895,0.895,1.96321,0.792834,1.199,6.101,1.17038,2.75604,0.304
qf2511,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.93271,0.769754,1.188,5.919,1.16296,2.70246,0.367
qf2512,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.89353,0.736931,1.167,5.648,1.1566,2.63046,0.346
qf2513,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.89276,0.716363,1.15,5.489,1.1764,2.60912,0.329
qf2514,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.8802,0.704053,1.155,5.343,1.17615,2.58425,0.394
qf2515,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.85275,0.691985,1.128,5.184,1.16076,2.54474,0.367
qf2516,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.81659,0.67171,1.095,4.993,1.14488,2.4883,0.334
qf2517,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.7756,0.642237,1.078,4.751,1.13336,2.41784,0.317
qf2518,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.73181,0.613705,1.046,4.57,1.1181,2.34552,0.225
qf2519,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.68983,0.582324,1.036,4.294,1.10751,2.27215,0.275
qf2520,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.64748,0.550583,0.9815,4.057,1.09689,2.19806,0.2205
qf2521,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.6046,0.519428,0.9771,3.824,1.08517,2.12403,0.2161
qf2522,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.61694,0.503058,1.003,3.695,1.11388,2.12,0.182
qf2523,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.61533,0.500163,0.9791,3.666,1.11517,2.11549,0.1581
qf2524,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.59893,0.492605,0.9528,3.624,1.10632,2.09153,0.1318
qf2525,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.57515,0.479566,0.9491,3.559,1.09558,2.05472,0.1281
qf2526,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.54519,0.4657,0.9252,3.455,1.0795,2.01089,0.1042
qf2527,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.51208,0.447132,0.9074,3.353,1.06494,1.95921,0.0864
qf2528,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.48332,0.426459,0.9101,3.223,1.05686,1.90978,0.0891
qf2529,0.821,2.23163e-16,0.821,0.821,0.821,0.821,1.44766,0.40737,0.8918,3.093,1.04029,1.85503,0.0708
qf2530,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.41952,0.388424,0.8661,2.977,1.03109,1.80794,0.1051
qf2531,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.38619,0.368992,0.8564,2.825,1.01719,1.75518,0.0954
qf2532,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.35798,0.351787,0.8404,2.712,1.00619,1.70977,0.0794
qf2533,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.3339,0.33588,0.84,2.634,0.998024,1.66978,0.079
qf2534,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.30753,0.321466,0.8386,2.536,0.986063,1.62899,0.0776
qf2535,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.28297,0.307108,0.8139,2.428,0.975863,1.59008,0.0529
qf2536,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.26004,0.29652,0.8066,2.347,0.963521,1.55656,0.0456
qf2537,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.23956,0.284296,0.7959,2.261,0.955268,1.52386,0.0349
qf2538,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.21984,0.274401,0.7893,2.18,0.945442,1.49424,0.0283
qf2539,0.761,3.34745e-16,0.761,0.761,0.761,0.761,1.20206,0.26328,0.7765,2.139,0.938778,1.46534,0.0155
qf2579,1.044,2.23163e-16,1.044,1.044,1.044,1.044,1.70191,0.421008,1.096,3.177,1.2809,2.12292,0.052
qf2580,1.044,2.23163e-16,1.044,1.044,1.044,1.044,1.73251,0.435589,1.094,3.389,1.29692,2.1681,0.05
qf2581,1.119,0,1.119,1.119,1.119,1.119,1.9034,0.458902,1.231,3.698,1.4445,2.3623,0.112
qf2582,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.03262,0.512071,1.297,3.959,1.52055,2.54469,0.253
qf2583,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.15986,0.572898,1.391,4.387,1.58696,2.73276,0.347
qf2584,0.97,2.23163e-16,0.97,0.97,0.97,0.97,2.31471,0.616529,1.511,4.645,1.69818,2.93124,0.541
qf2585,0.97,2.23163e-16,0.97,0.97,0.97,0.97,2.42814,0.654964,1.569,4.958,1.77318,3.0831,0.599
qf2586,0.97,2.23163e-16,0.97,0.97,0.97,0.97,2.50747,0.670282,1.652,5.076,1.83719,3.17775,0.682
qf2587,0.97,2.23163e-16,0.97,0.97,0.97,0.97,2.55091,0.657435,1.678,5.06,1.89348,3.20834,0.708
qf2588,0.97,2.23163e-16,0.97,0.97,0.97,0.97,2.56782,0.632156,1.712,4.968,1.93566,3.19998,0.742
qf2589,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.59403,0.604561,1.746,4.868,1.98947,3.19859,0.702
qf2590,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.60269,0.578326,1.763,4.797,2.02436,3.18102,0.719
qf2591,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.59502,0.551147,1.758,4.646,2.04387,3.14617,0.714
qf2592,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.57595,0.52427,1.744,4.479,2.05168,3.10022,0.7
qf2593,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.54915,0.499189,1.741,4.398,2.04996,3.04834,0.697
qf2594,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.51324,0.46955,1.72,4.173,2.04369,2.98279,0.676
qf2595,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.47955,0.442926,1.714,4.007,2.03662,2.92248,0.67
qf2596,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.43603,0.416081,1.71,3.82,2.01995,2.85211,0.666
qf2597,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.39272,0.392145,1.701,3.639,2.00058,2.78486,0.657
qf2598,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.3812,0.371981,1.707,3.515,2.00922,2.75318,0.663
qf2599,1.119,0,1.119,1.119,1.119,1.119,2.35988,0.359138,1.689,3.396,2.00074,2.71902,0.57
qf2600,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.325,0.347076,1.674,3.303,1.97792,2.67208,0.63
qf2601,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.29208,0.330108,1.676,3.143,1.96197,2.62219,0.632
qf2602,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.25995,0.317201,1.675,3.104,1.94275,2.57715,0.631
qf2603,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.22205,0.305586,1.663,3.014,1.91646,2.52764,0.619
qf2604,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.18376,0.290743,1.633,2.941,1.89302,2.4745,0.589
qf2605,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.14211,0.278259,1.612,2.856,1.86385,2.42037,0.568
qf2606,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.09569,0.268645,1.607,2.827,1.82704,2.36434,0.563
qf2607,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.05674,0.260127,1.587,2.756,1.79661,2.31687,0.543
qf2608,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.01343,0.248111,1.553,2.681,1.76532,2.26154,0.509
qf2609,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.00269,0.241015,1.539,2.682,1.76168,2.2437,0.495
qf2610,1.119,0,1.119,1.119,1.119,1.119,2.03884,0.244182,1.571,2.779,1.79466,2.28302,0.452
qf2611,1.193,4.46326e-16,1.193,1.193,1.193,1.193,2.04254,0.251137,1.542,2.811,1.7914,2.29368,0.349
qf2612,1.119,0,1.119,1.119,1.119,1.119,2.02731,0.258621,1.522,2.756,1.76869,2.28593,0.403
qf2613,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.0026,0.262538,1.462,2.72,1.74006,2.26514,0.418
qf2614,1.044,2.23163e-16,1.044,1.044,1.044,1.044,1.97712,0.260165,1.458,2.7,1.71695,2.23729,0.414
qf2615,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.0149,0.261175,1.508,2.741,1.75373,2.27607,0.464
qf2616,1.044,2.23163e-16,1.044,1.044,1.044,1.044,2.01704,0.259319,1.526,2.714,1.75772,2.27636,0.482
qf2617,1.119,0,1.119,1.119,1.119,1.119,2.27988,0.273035,1.757,3.038,2.00685,2.55291,0.638
qf2618,1.119,0,1.119,1.119,1.119,1.119,2.45463,0.293583,1.861,3.207,2.16105,2.74821,0.742
qf2619,1.119,0,1.119,1.119,1.119,1.119,2.61856,0.316615,1.993,3.398,2.30195,2.93517,0.874
qf2620,1.119,0,1.119,1.119,1.119,1.119,2.76968,0.338872,2.11,3.591,2.43081,3.10855,0.991
qf2621,1.193,4.46326e-16,1.193,1.193,1.193,1.193,2.95291,0.358074,2.244,3.83,2.59484,3.31098,1.051
qf2622,1.354,6.6949e-16,1.354,1.354,1.354,1.354,3.14627,0.380846,2.345,3.968,2.76542,3.52712,0.991
qf2623,1.354,6.6949e-16,1.354,1.354,1.354,1.354,3.44448,0.423629,2.54,4.469,3.02085,3.86811,1.186
qf2624,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.73215,0.492563,2.709,4.96,3.23959,4.22471,0.867
qf2625,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.97242,0.577463,2.848,5.531,3.39496,4.54988,1.006
qf2626,1.76,0,1.76,1.76,1.76,1.76,4.16904,0.654315,2.916,6.065,3.51473,4.82335,1.156
qf2627,1.677,2.23163e-16,1.677,1.677,1.677,1.677,4.39898,0.727517,3.029,6.633,3.67146,5.1265,1.352
qf2628,1.76,0,1.76,1.76,1.76,1.76,4.57322,0.802892,3.119,7.111,3.77033,5.37611,1.359
qf2629,1.842,6.6949e-16,1.842,1.842,1.842,1.842,4.6561,0.856497,3.184,7.402,3.7996,5.5126,1.342
qf2630,1.842,6.6949e-16,1.842,1.842,1.842,1.842,4.65903,0.873176,3.202,7.524,3.78585,5.53221,1.36
qf2631,1.76,0,1.76,1.76,1.76,1.76,4.60948,0.85556,3.218,7.427,3.75392,5.46504,1.458
qf2632,1.677,2.23163e-16,1.677,1.677,1.677,1.677,4.52085,0.818897,3.196,7.238,3.70195,5.33975,1.519
qf2633,1.677,2.23163e-16,1.677,1.677,1.677,1.677,4.64605,0.787855,3.285,7.162,3.8582,5.4339,1.608
qf2634,2.176,1.33898e-15,2.176,2.176,2.176,2.176,4.68093,0.79611,3.322,7.221,3.88482,5.47704,1.146
qf2635,1.925,6.6949e-16,1.925,1.925,1.925,1.925,4.83155,0.820455,3.44,7.443,4.01109,5.65201,1.515
qf2636,2.092,8.92653e-16,2.092,2.092,2.092,2.092,4.86402,0.861016,3.452,7.608,4.003,5.72504,1.36
qf2637,1.925,6.6949e-16,1.925,1.925,1.925,1.925,4.82735,0.874904,3.405,7.666,3.95245,5.70225,1.48
qf2638,1.925,6.6949e-16,1.925,1.925,1.925,1.925,4.73826,0.868732,3.349,7.62,3.86953,5.60699,1.424
qf2639,1.842,6.6949e-16,1.842,1.842,1.842,1.842,4.61596,0.835738,3.284,7.419,3.78022,5.4517,1.442
qf2640,1.842,6.6949e-16,1.842,1.842,1.842,1.842,4.47274,0.798095,3.196,7.115,3.67464,5.27084,1.354
qf2641,1.76,0,1.76,1.76,1.76,1.76,4.40475,0.757001,3.143,6.855,3.64775,5.16175,1.383
qf2642,1.925,6.6949e-16,1.925,1.925,1.925,1.925,5.07982,0.778022,3.654,7.709,4.3018,5.85784,1.729
qf2645,3.67,1.33898e-15,3.67,3.67,3.67,3.67,6.09749,1.111,4.05,9.744,4.98649,7.20849,0.38
qf2647,3.312,8.92653e-16,3.312,3.312,3.312,3.312,6.4178,1.28024,4.172,10.13,5.13756,7.69804,0.86
qf2648,3.581,1.78531e-15,3.581,3.581,3.581,3.581,6.43873,1.33651,4.161,10.38,5.10222,7.77524,0.58
qf2649,3.222,4.46326e-16,3.222,3.222,3.222,3.222,6.36194,1.33995,4.155,10.3,5.02199,7.70189,0.933
qf2650,2.953,1.33898e-15,2.953,2.953,2.953,2.953,6.24528,1.30667,4.139,10.08,4.93861,7.55195,1.186
qf2651,2.863,0,2.863,2.863,2.863,2.863,6.38677,1.26896,4.216,9.919,5.11781,7.65573,1.353
qf2654,4.042,8.92653e-16,4.042,4.042,4.042,4.042,6.11364,1.25994,4.067,9.533,4.8537,7.37358,0.025
qf2655,3.312,8.92653e-16,3.312,3.312,3.312,3.312,5.92181,1.20789,3.96,9.108,4.71392,7.1297,0.648
qf2656,2.863,0,2.863,2.863,2.863,2.863,5.70805,1.14683,3.846,8.63,4.56122,6.85488,0.983
qf2657,2.603,4.46326e-16,2.603,2.603,2.603,2.603,5.49291,1.08345,3.703,8.162,4.40946,6.57636,1.1
qf2658,2.517,1.33898e-15,2.517,2.517,2.517,2.517,5.27562,1.01571,3.563,7.877,4.25991,6.29133,1.046
qf2659,2.261,8.92653e-16,2.261,2.261,2.261,2.261,5.06588,0.956514,3.39,7.629,4.10937,6.02239,1.129
qf2660,2.176,1.33898e-15,2.176,2.176,2.176,2.176,4.86313,0.901246,3.251,7.431,3.96188,5.76438,1.075
qf2661,2.092,8.92653e-16,2.092,2.092,2.092,2.092,4.67202,0.853849,3.124,7.239,3.81817,5.52587,1.032
qf2662,2.007,4.46326e-16,2.007,2.007,2.007,2.007,4.48979,0.808168,2.979,6.976,3.68162,5.29796,0.972
qf2663,1.925,6.6949e-16,1.925,1.925,1.925,1.925,4.31508,0.769009,2.867,6.783,3.54607,5.08409,0.942
qf2664,1.842,6.6949e-16,1.842,1.842,1.842,1.842,4.15924,0.740548,2.741,6.571,3.41869,4.89979,0.899
qf2665,1.842,6.6949e-16,1.842,1.842,1.842,1.842,4.00421,0.710206,2.608,6.316,3.294,4.71442,0.766
qf2666,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.85569,0.683026,2.521,6.149,3.17266,4.53872,0.679
qf2667,1.76,0,1.76,1.76,1.76,1.76,3.72368,0.662958,2.427,5.961,3.06072,4.38664,0.667
qf2668,1.76,0,1.76,1.76,1.76,1.76,3.59716,0.639948,2.328,5.788,2.95721,4.23711,0.568
qf2669,1.76,0,1.76,1.76,1.76,1.76,3.47919,0.619489,2.255,5.599,2.8597,4.09868,0.495
qf2670,1.76,0,1.76,1.76,1.76,1.76,3.37079,0.605049,2.156,5.415,2.76574,3.97584,0.396
qf2671,1.677,2.23163e-16,1.677,1.677,1.677,1.677,3.26589,0.586597,2.086,5.237,2.67929,3.85249,0.409
qf2672,1.677,2.23163e-16,1.677,1.677,1.677,1.677,3.17053,0.576116,2.013,5.095,2.59441,3.74665,0.336
qf2673,1.677,2.23163e-16,1.677,1.677,1.677,1.677,3.30649,0.560145,2.222,5.06,2.74634,3.86664,0.545
qf2674,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.34529,0.549868,2.286,5.092,2.79542,3.89516,0.444
qf2675,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.37135,0.544099,2.351,5.138,2.82725,3.91545,0.509
qf2676,2.43,0,2.43,2.43,2.43,2.43,3.76303,0.577682,2.737,5.66,3.18535,4.34071,0.307
qf2677,6.6,2.67796e-15,6.6,6.6,6.6,6.6,3.99087,0.598037,2.872,5.934,3.39283,4.58891,0.666
qf2678,8.32,5.35592e-15,8.32,8.32,8.32,8.32,4.14253,0.608729,2.927,6.051,3.5338,4.75126,2.269
qf2683,2.517,1.33898e-15,2.517,2.517,2.517,2.517,4.09885,0.594119,2.827,5.871,3.50473,4.69297,0.31
qf2684,2.345,8.92653e-16,2.345,2.345,2.345,2.345,4.00701,0.577241,2.809,5.727,3.42977,4.58425,0.464
qf2685,2.176,1.33898e-15,2.176,2.176,2.176,2.176,3.90292,0.559749,2.746,5.545,3.34317,4.46267,0.57
qf2686,2.092,8.92653e-16,2.092,2.092,2.092,2.092,3.80019,0.5442,2.682,5.424,3.25599,4.34439,0.59
qf2687,2.007,4.46326e-16,2.007,2.007,2.007,2.007,3.69185,0.527598,2.649,5.284,3.16425,4.21945,0.642
qf2688,1.925,6.6949e-16,1.925,1.925,1.925,1.925,3.58682,0.509245,2.593,5.14,3.07758,4.09606,0.668
qf2689,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.48505,0.499657,2.486,5.02,2.98539,3.98471,0.644
qf2690,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.38829,0.482525,2.46,4.826,2.90576,3.87082,0.618
qf2691,1.842,6.6949e-16,1.842,1.842,1.842,1.842,3.30457,0.473853,2.389,4.745,2.83072,3.77842,0.547
qf2692,1.925,6.6949e-16,1.925,1.925,1.925,1.925,3.22242,0.462855,2.312,4.64,2.75956,3.68528,0.387
qf2693,1.925,6.6949e-16,1.925,1.925,1.925,1.925,3.13668,0.448531,2.279,4.472,2.68815,3.58521,0.354
qf2694,1.925,6.6949e-16,1.925,1.925,1.925,1.925,3.07024,0.441407,2.223,4.394,2.62883,3.51165,0.298
qf2695,1.925,6.6949e-16,1.925,1.925,1.925,1.925,3.04705,0.432255,2.2,4.347,2.6148,3.4793,0.275
qf2760,2.261,8.92653e-16,2.261,2.261,2.261,2.261,1.36964,0.27963,0.7532,2.222,1.09001,1.64927,0.039
qf2930,1.252,4.46326e-16,1.252,1.252,1.252,1.252,1.95241,0.532247,1.274,4.477,1.42016,2.48466,0.022
qf2957,1.319,4.46326e-16,1.319,1.319,1.319,1.319,2.10333,0.556474,1.353,4.278,1.54686,2.6598,0.034
qf2959,1.455,8.92653e-16,1.455,1.455,1.455,1.455,2.59384,0.706225,1.595,5.316,1.88762,3.30006,0.14
qf2965,2.225,8.92653e-16,2.225,2.225,2.225,2.225,4.52092,1.40774,2.471,9.779,3.11318,5.92866,0.246
qf2966,2.225,8.92653e-16,2.225,2.225,2.225,2.225,4.65884,1.41222,2.609,9.889,3.24662,6.07106,0.384
qf2967,2.061,0,2.061,2.061,2.061,2.061,4.73758,1.37309,2.722,9.684,3.36449,6.11067,0.661
qf2968,1.898,1.11582e-15,1.898,1.898,1.898,1.898,4.81612,1.31861,2.827,9.511,3.49751,6.13473,0.929
qf2969,1.816,4.46326e-16,1.816,1.816,1.816,1.816,4.84179,1.25831,2.905,9.12,3.58348,6.1001,1.089
qf2970,1.742,0,1.742,1.742,1.742,1.742,4.83771,1.18485,2.988,8.744,3.65286,6.02256,1.246
qf2971,1.742,0,1.742,1.742,1.742,1.742,4.80735,1.11228,2.993,8.357,3.69507,5.91963,1.251
qf2972,1.742,0,1.742,1.742,1.742,1.742,4.74785,1.0401,3.043,7.957,3.70775,5.78795,1.301
qf2973,1.667,8.92653e-16,1.667,1.667,1.667,1.667,4.6737,0.963438,3.059,7.56,3.71026,5.63714,1.392
qf2974,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.58619,0.894748,3.076,7.261,3.69144,5.48094,1.48
qf2975,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.47969,0.829008,3.079,6.963,3.65068,5.3087,1.483
qf2976,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.36649,0.768247,3.044,6.671,3.59824,5.13474,1.448
qf2977,1.524,6.6949e-16,1.524,1.524,1.524,1.524,4.24981,0.712485,3.009,6.33,3.53733,4.96229,1.485
qf2978,1.524,6.6949e-16,1.524,1.524,1.524,1.524,4.12269,0.66048,2.979,6.043,3.46221,4.78317,1.455
qf2979,1.524,6.6949e-16,1.524,1.524,1.524,1.524,4.01012,0.617212,2.953,5.818,3.39291,4.62733,1.429
qf2980,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.90007,0.584156,2.939,5.686,3.31591,4.48423,1.415
qf2981,1.524,6.6949e-16,1.524,1.524,1.524,1.524,3.78889,0.555003,2.851,5.536,3.23389,4.34389,1.327
qf2982,1.596,6.6949e-16,1.596,1.596,1.596,1.596,4.08913,0.550277,3.066,5.827,3.53885,4.63941,1.47
qf2983,2.143,4.46326e-16,2.143,2.143,2.143,2.143,4.29136,0.587565,3.195,6.317,3.70379,4.87893,1.052
qf2984,2.061,0,2.061,2.061,2.061,2.061,4.38033,0.639278,3.235,6.428,3.74105,5.01961,1.174
qf2985,1.98,8.92653e-16,1.98,1.98,1.98,1.98,4.39812,0.677545,3.192,6.442,3.72058,5.07566,1.212
qf2986,1.898,1.11582e-15,1.898,1.898,1.898,1.898,4.35876,0.695476,3.168,6.53,3.66328,5.05424,1.27
qf2987,1.816,4.46326e-16,1.816,1.816,1.816,1.816,4.27987,0.695598,3.022,6.482,3.58427,4.97547,1.206
qf2988,1.742,0,1.742,1.742,1.742,1.742,4.17083,0.680768,2.895,6.331,3.49006,4.8516,1.153
qf2989,1.667,8.92653e-16,1.667,1.667,1.667,1.667,4.04531,0.655454,2.74,6.117,3.38986,4.70076,1.073
qf2990,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.9111,0.627992,2.575,5.865,3.28311,4.53909,0.908
qf2991,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.77798,0.598916,2.454,5.622,3.17906,4.3769,0.787
qf2992,1.667,8.92653e-16,1.667,1.667,1.667,1.667,3.64534,0.571068,2.337,5.358,3.07427,4.21641,0.67
qf2993,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.51569,0.543268,2.229,5.113,2.97242,4.05896,0.633
qf2994,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.3894,0.518962,2.125,4.959,2.87044,3.90836,0.529
qf2995,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.27173,0.495422,2.026,4.834,2.77631,3.76715,0.43
qf2996,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.15913,0.477687,1.955,4.695,2.68144,3.63682,0.359
qf2997,1.596,6.6949e-16,1.596,1.596,1.596,1.596,3.0559,0.459772,1.868,4.562,2.59613,3.51567,0.272
qf2998,1.596,6.6949e-16,1.596,1.596,1.596,1.596,2.9519,0.44519,1.796,4.452,2.50671,3.39709,0.2
qf2999,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.85879,0.432173,1.701,4.295,2.42662,3.29096,0.177
qf3000,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.77447,0.419084,1.682,4.183,2.35539,3.19355,0.158
qf3001,1.524,6.6949e-16,1.524,1.524,1.524,1.524,2.69013,0.408299,1.605,4.071,2.28183,3.09843,0.081
qf3122,0.624,2.23163e-16,0.624,0.624,0.624,0.624,1.09486,0.166529,0.6442,1.472,0.928327,1.26138,0.0202
qf3127,0.572,3.34745e-16,0.572,0.572,0.572,0.572,1.00804,0.155025,0.5987,1.351,0.853012,1.16306,0.0267
qf3128,0.572,3.34745e-16,0.572,0.572,0.572,0.572,0.992431,0.15365,0.5732,1.329,0.838781,1.14608,0.0012
qf3129,0.572,3.34745e-16,0.572,0.572,0.572,0.572,0.977413,0.153405,0.5785,1.328,0.824008,1.13082,0.0065
qf3257,1.12,6.6949e-16,1.12,1.12,1.12,1.12,1.94082,0.587373,1.16,4.633,1.35345,2.52819,0.04
qf3258,1.018,4.46326e-16,1.018,1.018,1.018,1.018,2.03184,0.669613,1.182,5.258,1.36223,2.70145,0.164
qf3259,0.916,2.23163e-16,0.916,0.916,0.916,0.916,2.07887,0.717823,1.244,5.699,1.36105,2.79669,0.328
qf3260,0.916,2.23163e-16,0.916,0.916,0.916,0.916,2.09915,0.737338,1.25,5.872,1.36181,2.83649,0.334
qf3261,0.814,0,0.814,0.814,0.814,0.814,2.08671,0.735383,1.256,5.925,1.35133,2.82209,0.442
qf3262,0.814,0,0.814,0.814,0.814,0.814,2.06277,0.718279,1.239,5.806,1.34449,2.78105,0.425
qf3263,0.775,0,0.775,0.775,0.775,0.775,2.03057,0.69955,1.199,5.666,1.33102,2.73012,0.424
qf3264,0.775,0,0.775,0.775,0.775,0.775,1.99218,0.679702,1.219,5.523,1.31248,2.67188,0.444
qf3265,0.775,0,0.775,0.775,0.775,0.775,1.94892,0.654593,1.212,5.284,1.29433,2.60351,0.437
qf3266,0.775,0,0.775,0.775,0.775,0.775,1.90514,0.630977,1.163,5.07,1.27416,2.53612,0.388
qf3267,0.775,0,0.775,0.775,0.775,0.775,1.86252,0.602119,1.138,4.813,1.2604,2.46464,0.363
qf3268,0.775,0,0.775,0.775,0.775,0.775,1.81893,0.574303,1.117,4.553,1.24463,2.39323,0.342
qf3269,0.916,2.23163e-16,0.916,0.916,0.916,0.916,1.80786,0.561278,1.146,4.433,1.24658,2.36914,0.23
qf3270,1.018,4.46326e-16,1.018,1.018,1.018,1.018,1.97316,0.593149,1.256,4.59,1.38001,2.56631,0.238
qf3271,1.222,4.46326e-16,1.222,1.222,1.222,1.222,2.05341,0.637162,1.248,4.849,1.41625,2.69057,0.026
qf3272,1.12,6.6949e-16,1.12,1.12,1.12,1.12,2.12774,0.689107,1.285,5.188,1.43863,2.81685,0.165
