name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qa2104,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.572636,0.144267,0.184,0.8505,0.428369,0.716903,0.4405
qa2105,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.566717,0.141196,0.1862,0.8397,0.425521,0.707913,0.4513
qa2106,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.563159,0.141369,0.1892,0.8223,0.42179,0.704528,0.4687
qa2107,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.560433,0.13986,0.1803,0.8066,0.420573,0.700293,0.4844
qa2108,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.554287,0.139908,0.1731,0.8128,0.414379,0.694195,0.4782
qa2109,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.552634,0.140416,0.1904,0.8113,0.412218,0.69305,0.4797
qa2110,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.549157,0.140163,0.1787,0.8504,0.408994,0.68932,0.4406
qa2111,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.545899,0.140073,0.1793,0.8305,0.405826,0.685972,0.4605
qa2112,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.542536,0.138755,0.1799,0.8173,0.403781,0.681291,0.4737
qa2113,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.536702,0.139278,0.1844,0.8068,0.397424,0.67598,0.4842
qa2114,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.535224,0.139097,0.1871,0.7949,0.396127,0.674321,0.4961
qa2115,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.529727,0.138956,0.1775,0.794,0.390771,0.668683,0.497
qa2116,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.526525,0.14076,0.1697,0.7924,0.385765,0.667285,0.4986
qa2117,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.526129,0.141028,0.1753,0.7825,0.385101,0.667157,0.5085
qa2118,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.522696,0.141713,0.1668,0.7744,0.380983,0.664409,0.5166
qa2119,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.522647,0.142408,0.1706,0.795,0.380239,0.665055,0.496
qa2120,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.519143,0.140962,0.173,0.7815,0.378181,0.660105,0.5095
qa2121,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.516849,0.141232,0.18,0.7918,0.375617,0.658081,0.4992
qa2122,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.516538,0.140201,0.1874,0.7936,0.376337,0.656739,0.4974
qa2123,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.735151,0.224603,0.2163,1.278,0.510548,0.959754,0.013
qa2124,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.700669,0.219149,0.1989,1.242,0.48152,0.919818,0.134
qa2128,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.814063,0.1784,0.2671,1.204,0.635663,0.992463,0.087
qa2129,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.765519,0.166094,0.2676,1.142,0.599425,0.931613,0.149
qa2130,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.692805,0.149402,0.2542,1.008,0.543403,0.842207,0.283
qa2131,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.640086,0.135378,0.2501,0.9659,0.504708,0.775464,0.3251
qa2180,1.461,6.6949e-16,1.461,1.461,1.461,1.461,0.80894,0.156052,0.5491,1.449,0.652888,0.964992,0.012
qa2181,1.461,6.6949e-16,1.461,1.461,1.461,1.461,0.787974,0.153098,0.5297,1.405,0.634876,0.941072,0.056
qa2182,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.767435,0.146311,0.5193,1.36,0.621124,0.913746,0.016
qa2183,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.751056,0.140822,0.4862,1.294,0.610234,0.891878,0.082
qa2184,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.737939,0.136988,0.4785,1.278,0.600951,0.874927,0.098
qa2185,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.723736,0.130657,0.4591,1.217,0.593079,0.854393,0.159
qa2186,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.709251,0.130247,0.4428,1.201,0.579004,0.839498,0.175
qa2187,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.699307,0.123446,0.4349,1.14,0.575861,0.822753,0.236
qa2188,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.693532,0.121873,0.4037,1.116,0.571659,0.815405,0.26
qa2189,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.685953,0.119058,0.4003,1.117,0.566895,0.805011,0.259
qa2190,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.677051,0.120721,0.3856,1.093,0.55633,0.797772,0.198
qa2191,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.669999,0.113956,0.3754,1.051,0.556043,0.783955,0.24
qa2192,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.664542,0.111648,0.3758,1.03,0.552894,0.77619,0.261
qa2193,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.657393,0.110577,0.3604,1.026,0.546816,0.76797,0.265
qa2194,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.650189,0.110229,0.3562,1.015,0.53996,0.760418,0.276
qa2195,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.644734,0.110356,0.3539,0.9627,0.534378,0.75509,0.3283
qa2196,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.641211,0.109623,0.3392,0.9517,0.531588,0.750834,0.3393
qa2197,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.634773,0.109305,0.3334,0.9483,0.525468,0.744078,0.3427
qa2198,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.63183,0.109668,0.3191,0.9505,0.522162,0.741498,0.3405
qa2199,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.62874,0.108034,0.3188,0.9126,0.520706,0.736774,0.3784
qa2200,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.623084,0.108735,0.3176,0.9057,0.514349,0.731819,0.3853
qa2201,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.617011,0.108271,0.3025,0.8848,0.50874,0.725282,0.3202
qa2202,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.614962,0.109478,0.2977,0.8708,0.505484,0.72444,0.3342
qa2203,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.609926,0.108811,0.2978,0.8585,0.501115,0.718737,0.3465
qa2204,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.606567,0.105651,0.2992,0.8555,0.500916,0.712218,0.3495
qa2205,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.605599,0.106957,0.2892,0.8358,0.498642,0.712556,0.3692
qa2206,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.642498,0.113217,0.2881,0.8576,0.529281,0.755715,0.3474
qa2207,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.634004,0.111704,0.2818,0.8287,0.5223,0.745708,0.4623
qa2208,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.679505,0.116385,0.3078,0.8736,0.56312,0.79589,0.3314
qa2209,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.818889,0.14835,0.3571,1.036,0.670539,0.967239,0.169
qa2210,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.859469,0.157749,0.383,1.158,0.70172,1.01722,0.047
qa2211,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.898889,0.164494,0.4103,1.182,0.734395,1.06338,0.023
qa2212,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.871955,0.15179,0.3989,1.142,0.720165,1.02374,0.063
qa2213,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.828812,0.136487,0.3956,1.054,0.692325,0.965299,0.151
qa2214,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.78925,0.125796,0.3971,0.9749,0.663454,0.915046,0.2301
qa2215,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.754871,0.118415,0.3895,0.9282,0.636456,0.873286,0.2768
qa2216,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.728685,0.112542,0.3796,0.9224,0.616143,0.841227,0.2826
qa2217,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.703803,0.107241,0.3576,0.8863,0.596562,0.811044,0.3187
qa2218,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.685365,0.103825,0.355,0.8861,0.58154,0.78919,0.3189
qa2219,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.668097,0.0991156,0.3599,0.8454,0.568981,0.767213,0.3596
qa2220,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.652733,0.09933,0.3438,0.8366,0.553403,0.752063,0.3684
qa2221,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.639134,0.0988784,0.335,0.8139,0.540256,0.738012,0.3061
qa2222,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.632609,0.0967635,0.336,0.808,0.535846,0.729372,0.312
qa2223,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.622639,0.0979497,0.3195,0.8007,0.524689,0.720589,0.3193
qa2224,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.616497,0.0975667,0.3218,0.7875,0.51893,0.714064,0.3325
qa2225,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.607787,0.0942624,0.3057,0.7578,0.513525,0.702049,0.3622
qa2226,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.597975,0.0957054,0.3022,0.7515,0.50227,0.69368,0.3685
qa2227,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.589707,0.0941394,0.3015,0.7514,0.495568,0.683846,0.4536
qa2228,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.585244,0.0953017,0.2875,0.7389,0.489942,0.680546,0.3811
qa2229,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.580238,0.0948946,0.2904,0.7281,0.485343,0.675133,0.3919
qa2230,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.577642,0.0955365,0.2845,0.7266,0.482105,0.673179,0.3934
qa2231,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.571269,0.094416,0.2812,0.7096,0.476853,0.665685,0.4104
qa2232,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.565069,0.0921305,0.2833,0.6888,0.472938,0.6572,0.4312
qa2233,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.561119,0.0936384,0.2734,0.7002,0.467481,0.654757,0.4198
qa2234,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.555154,0.0934589,0.2683,0.6949,0.461695,0.648613,0.4251
qa2235,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.553064,0.091123,0.2617,0.6922,0.461941,0.644187,0.4278
qa2236,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.546501,0.0926228,0.2567,0.6828,0.453878,0.639124,0.4372
qa2237,1.035,0,1.035,1.035,1.035,1.035,0.543913,0.0936868,0.2573,0.6751,0.450226,0.6376,0.3599
qa2238,1.035,0,1.035,1.035,1.035,1.035,0.592281,0.0935883,0.2998,0.7378,0.498693,0.685869,0.2972
qa2265,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.746618,0.123231,0.4187,0.9468,0.623387,0.869849,0.0032
qa2266,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.734774,0.122787,0.4133,0.9274,0.611987,0.857561,0.0226
qa2267,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.723365,0.120614,0.3904,0.9029,0.602751,0.843979,0.0471
qa2268,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.713067,0.117734,0.3961,0.904,0.595333,0.830801,0.046
qa2269,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.700866,0.117722,0.3819,0.8762,0.583144,0.818588,0.0738
qa2270,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.690555,0.116735,0.3718,0.8691,0.57382,0.80729,0.0809
qa2271,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.681753,0.113916,0.3696,0.8636,0.567837,0.795669,0.0864
qa2272,1.035,0,1.035,1.035,1.035,1.035,0.676114,0.112876,0.3538,0.8522,0.563238,0.78899,0.1828
qa2273,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.726906,0.115498,0.394,0.9175,0.611408,0.842404,0.0325
qa2274,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.717629,0.112087,0.3867,0.8912,0.605542,0.829716,0.0588
qa2275,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.702447,0.109112,0.3968,0.8677,0.593335,0.811559,0.0823
qa2276,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.688795,0.103357,0.3887,0.8481,0.585438,0.792152,0.1019
qa2277,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.677257,0.102279,0.394,0.8431,0.574978,0.779536,0.1069
qa2278,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.665688,0.101456,0.3852,0.8332,0.564232,0.767144,0.1168
qa2279,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.655838,0.0992905,0.3732,0.8049,0.556547,0.755129,0.1451
qa2280,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.645369,0.0977702,0.3728,0.7942,0.547599,0.743139,0.1558
qa2281,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.637555,0.0976042,0.359,0.7876,0.539951,0.735159,0.1624
qa2282,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.62873,0.0970803,0.3609,0.7766,0.53165,0.72581,0.1734
qa2283,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.620512,0.0946887,0.3521,0.7688,0.525823,0.715201,0.1812
qa2284,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.616291,0.0937727,0.3513,0.7584,0.522518,0.710064,0.1916
qa2285,1.035,0,1.035,1.035,1.035,1.035,0.671309,0.100131,0.3707,0.8191,0.571178,0.77144,0.2159
qa2302,9.488,0,9.488,9.488,9.488,9.488,2.47085,0.772087,1.458,5.05,1.69876,3.24294,4.438
qa2303,6.159,8.92653e-16,6.159,6.159,6.159,6.159,2.44858,0.766698,1.426,4.864,1.68188,3.21528,1.295
qa2313,7.509,2.67796e-15,7.509,7.509,7.509,7.509,2.78149,0.751913,1.567,4.981,2.02958,3.5334,2.528
qa2314,6.159,8.92653e-16,6.159,6.159,6.159,6.159,2.69821,0.714621,1.578,4.789,1.98359,3.41283,1.37
qa2315,5.162,2.67796e-15,5.162,5.162,5.162,5.162,2.60758,0.676707,1.503,4.571,1.93087,3.28429,0.591
qa2325,2.825,8.92653e-16,2.825,2.825,2.825,2.825,1.68844,0.336991,1.126,2.704,1.35145,2.02543,0.121
qa2326,2.578,1.33898e-15,2.578,2.578,2.578,2.578,1.60899,0.31132,1.099,2.555,1.29767,1.92031,0.023
qa2327,2.578,1.33898e-15,2.578,2.578,2.578,2.578,1.53419,0.288164,1.056,2.433,1.24603,1.82235,0.145
qa2328,2.455,1.33898e-15,2.455,2.455,2.455,2.455,1.46752,0.26686,1.025,2.292,1.20066,1.73438,0.163
qa2329,2.332,4.46326e-16,2.332,2.332,2.332,2.332,1.40483,0.248934,0.9817,2.181,1.15589,1.65376,0.151
qa2330,2.332,4.46326e-16,2.332,2.332,2.332,2.332,1.35083,0.230509,0.9663,2.075,1.12032,1.58134,0.257
qa2331,2.455,1.33898e-15,2.455,2.455,2.455,2.455,1.33213,0.213212,0.9862,2.01,1.11892,1.54534,0.445
qa2332,2.578,1.33898e-15,2.578,2.578,2.578,2.578,1.30935,0.20439,0.9651,2.014,1.10496,1.51374,0.564
qa2333,2.332,4.46326e-16,2.332,2.332,2.332,2.332,1.26392,0.193103,0.9244,1.939,1.07082,1.45702,0.393
qa2334,2.332,4.46326e-16,2.332,2.332,2.332,2.332,1.22434,0.182327,0.8952,1.862,1.04202,1.40667,0.47
qa2335,2.209,1.33898e-15,2.209,2.209,2.209,2.209,1.18421,0.17027,0.8387,1.778,1.01394,1.35448,0.431
qa2336,2.086,8.92653e-16,2.086,2.086,2.086,2.086,1.14732,0.16125,0.8219,1.71,0.986071,1.30857,0.376
qa2337,2.086,8.92653e-16,2.086,2.086,2.086,2.086,1.11083,0.152484,0.7807,1.642,0.958347,1.26331,0.444
qa2338,2.086,8.92653e-16,2.086,2.086,2.086,2.086,1.07895,0.143919,0.7573,1.606,0.935036,1.22287,0.48
qa2339,1.962,1.11582e-15,1.962,1.962,1.962,1.962,1.04811,0.138304,0.7127,1.531,0.909802,1.18641,0.431
qa2340,1.962,1.11582e-15,1.962,1.962,1.962,1.962,1.0188,0.128852,0.7108,1.489,0.88995,1.14765,0.473
qa2341,1.962,1.11582e-15,1.962,1.962,1.962,1.962,0.995009,0.122713,0.6786,1.435,0.872296,1.11772,0.527
qa2342,1.839,6.6949e-16,1.839,1.839,1.839,1.839,0.968349,0.119391,0.6517,1.384,0.848958,1.08774,0.455
qa2343,1.839,6.6949e-16,1.839,1.839,1.839,1.839,0.9435,0.1143,0.6525,1.343,0.8292,1.0578,0.496
qa2344,1.839,6.6949e-16,1.839,1.839,1.839,1.839,0.924944,0.110354,0.605,1.318,0.81459,1.0353,0.521
qa2345,1.839,6.6949e-16,1.839,1.839,1.839,1.839,0.903595,0.106399,0.597,1.264,0.797196,1.00999,0.575
qa2346,1.962,1.11582e-15,1.962,1.962,1.962,1.962,0.884373,0.101003,0.5859,1.223,0.78337,0.985376,0.739
qa2347,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.866269,0.102127,0.5674,1.195,0.764142,0.968396,0.521
qa2348,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.850795,0.0985517,0.5677,1.178,0.752243,0.949347,0.538
qa2349,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.832033,0.0956356,0.5295,1.143,0.736397,0.927669,0.573
qa2350,1.631,0,1.631,1.631,1.631,1.631,0.818249,0.0946945,0.5283,1.109,0.723555,0.912943,0.522
qa2351,1.631,0,1.631,1.631,1.631,1.631,0.802672,0.0917177,0.5329,1.099,0.710954,0.89439,0.532
qa2352,1.631,0,1.631,1.631,1.631,1.631,0.787313,0.0919298,0.5045,1.077,0.695383,0.879243,0.554
qa2353,1.631,0,1.631,1.631,1.631,1.631,0.773945,0.0898484,0.4887,1.039,0.684097,0.863793,0.592
qa2354,1.631,0,1.631,1.631,1.631,1.631,0.762873,0.0895825,0.4856,1.023,0.673291,0.852455,0.608
qa2355,1.631,0,1.631,1.631,1.631,1.631,0.750954,0.087374,0.4721,0.9966,0.66358,0.838328,0.6344
qa2356,1.546,4.46326e-16,1.546,1.546,1.546,1.546,0.738879,0.0866889,0.4656,0.9804,0.65219,0.825568,0.5656
qa2357,1.546,4.46326e-16,1.546,1.546,1.546,1.546,0.727486,0.0878273,0.4365,0.9545,0.639659,0.815313,0.5915
qa2358,1.546,4.46326e-16,1.546,1.546,1.546,1.546,0.717783,0.0876663,0.4453,0.9502,0.630117,0.805449,0.5958
qa2359,1.546,4.46326e-16,1.546,1.546,1.546,1.546,0.707162,0.0888195,0.4387,0.9254,0.618343,0.795981,0.6206
qa2360,1.546,4.46326e-16,1.546,1.546,1.546,1.546,0.693369,0.0879207,0.4197,0.9014,0.605448,0.78129,0.6446
qa2361,1.546,4.46326e-16,1.546,1.546,1.546,1.546,0.694941,0.0895708,0.4184,0.9141,0.60537,0.784512,0.6319
qa2362,1.716,4.46326e-16,1.716,1.716,1.716,1.716,0.775757,0.103424,0.4564,1.124,0.672333,0.879181,0.592
qa2363,1.631,0,1.631,1.631,1.631,1.631,0.734479,0.0970769,0.4131,1.068,0.637402,0.831556,0.563
qa2364,1.546,4.46326e-16,1.546,1.546,1.546,1.546,0.711152,0.0944613,0.4025,1.025,0.616691,0.805613,0.521
qa2365,1.461,6.6949e-16,1.461,1.461,1.461,1.461,0.691874,0.0918441,0.3895,0.9766,0.60003,0.783718,0.4844
qa2366,1.461,6.6949e-16,1.461,1.461,1.461,1.461,0.679913,0.0901758,0.3886,0.9498,0.589737,0.770089,0.5112
qa2367,1.461,6.6949e-16,1.461,1.461,1.461,1.461,0.669443,0.0897015,0.3749,0.9193,0.579742,0.759144,0.5417
qa2368,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.657719,0.0877637,0.3804,0.8812,0.569955,0.745483,0.4948
qa2369,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.646305,0.0890374,0.3699,0.8874,0.557268,0.735342,0.4886
qa2370,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.638089,0.0881873,0.3765,0.8565,0.549902,0.726276,0.5195
qa2371,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.625766,0.0873397,0.3596,0.8335,0.538426,0.713106,0.5425
qa2372,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.617361,0.0865049,0.368,0.7992,0.530856,0.703866,0.5768
qa2373,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.610402,0.0884211,0.3524,0.8079,0.521981,0.698823,0.5681
qa2374,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.601259,0.0885512,0.3374,0.7918,0.512708,0.68981,0.5842
qa2375,1.376,4.46326e-16,1.376,1.376,1.376,1.376,0.593996,0.0883978,0.3363,0.7615,0.505598,0.682394,0.6145
qa2376,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.587214,0.0877437,0.3342,0.7569,0.49947,0.674958,0.5341
qa2377,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.581223,0.0897283,0.3327,0.7444,0.491495,0.670951,0.5466
qa2378,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.575933,0.0904558,0.328,0.7253,0.485477,0.666389,0.5657
qa2379,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.570114,0.0897043,0.3202,0.7152,0.48041,0.659818,0.5758
qa2380,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.565219,0.0865338,0.3172,0.6925,0.478685,0.651753,0.5985
qa2381,1.291,2.23163e-16,1.291,1.291,1.291,1.291,0.559554,0.087291,0.3121,0.7133,0.472263,0.646845,0.5777
qa2382,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.552592,0.0883002,0.3134,0.6942,0.464292,0.640892,0.5108
qa2383,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.546187,0.0880549,0.2996,0.6969,0.458132,0.634242,0.5081
qa2384,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.540725,0.0867735,0.2947,0.6705,0.453951,0.627499,0.5345
qa2385,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.536037,0.0857409,0.2858,0.6541,0.450296,0.621778,0.5509
qa2386,1.205,6.6949e-16,1.205,1.205,1.205,1.205,0.530888,0.0859318,0.2935,0.6742,0.444956,0.61682,0.5308
qa2387,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.526958,0.0858547,0.281,0.6637,0.441103,0.612813,0.4563
qa2388,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.524684,0.085289,0.2774,0.6555,0.439395,0.609973,0.4645
qa2389,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.520572,0.0855237,0.2827,0.6639,0.435048,0.606096,0.4561
qa2390,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.516271,0.0844919,0.2713,0.6612,0.431779,0.600763,0.4588
qa2391,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.510949,0.0847127,0.2756,0.6544,0.426236,0.595662,0.4656
qa2392,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.505026,0.0828894,0.2593,0.6442,0.422137,0.587915,0.4758
qa2393,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.50264,0.0828746,0.256,0.6322,0.419765,0.585515,0.4878
qa2394,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.497892,0.083808,0.2597,0.6272,0.414084,0.5817,0.4928
qa2395,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.495578,0.0831373,0.255,0.6211,0.412441,0.578715,0.4989
qa2396,1.035,0,1.035,1.035,1.035,1.035,0.492276,0.083154,0.2508,0.6134,0.409122,0.57543,0.4216
qa2397,1.035,0,1.035,1.035,1.035,1.035,0.487544,0.0828073,0.2472,0.6125,0.404737,0.570351,0.4225
qa2398,1.035,0,1.035,1.035,1.035,1.035,0.486201,0.0829571,0.2465,0.61,0.403244,0.569158,0.425
qa2399,1.035,0,1.035,1.035,1.035,1.035,0.480247,0.0827101,0.2529,0.6076,0.397537,0.562957,0.4274
qa2400,1.035,0,1.035,1.035,1.035,1.035,0.501638,0.0908801,0.2436,0.6469,0.410758,0.592518,0.3881
qa2401,1.12,6.6949e-16,1.12,1.12,1.12,1.12,0.494273,0.0897421,0.2528,0.6359,0.404531,0.584015,0.4841
qa2402,1.035,0,1.035,1.035,1.035,1.035,0.490459,0.0872087,0.2465,0.6237,0.40325,0.577668,0.4113
qa2403,1.035,0,1.035,1.035,1.035,1.035,0.482397,0.084686,0.2362,0.6178,0.397711,0.567083,0.4172
qa2404,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.477353,0.0840886,0.2382,0.615,0.393264,0.561442,0.335
qa2405,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.47358,0.0849859,0.2227,0.6203,0.388594,0.558566,0.3297
qa2406,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.470498,0.0832221,0.2405,0.6074,0.387276,0.55372,0.3426
qa2407,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.465052,0.0836743,0.2245,0.6186,0.381378,0.548726,0.3314
qa2408,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.462654,0.0832482,0.2189,0.6009,0.379406,0.545902,0.3491
qa2409,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.45808,0.0823818,0.2214,0.6064,0.375698,0.540462,0.3436
qa2410,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.453968,0.0817928,0.2199,0.6007,0.372175,0.535761,0.3493
qa2411,0.95,3.34745e-16,0.95,0.95,0.95,0.95,0.453131,0.0801734,0.2307,0.5911,0.372958,0.533304,0.3589
qa2412,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.451738,0.0798294,0.2248,0.5799,0.371909,0.531567,0.2851
qa2413,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.446733,0.0787239,0.2201,0.5768,0.368009,0.525457,0.2882
qa2414,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.44367,0.0778169,0.2198,0.5884,0.365853,0.521487,0.2766
qa2415,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.440721,0.0802866,0.2172,0.5913,0.360434,0.521008,0.2737
qa2416,0.769,2.23163e-16,0.769,0.769,0.769,0.769,0.437633,0.0789794,0.2144,0.5843,0.358654,0.516612,0.1847
qa2417,0.817,1.11582e-16,0.817,0.817,0.817,0.817,0.430634,0.0783287,0.2103,0.5851,0.352305,0.508963,0.2319
qa2418,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.428856,0.0781301,0.1969,0.5602,0.350726,0.506986,0.3048
qa2419,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.425709,0.0779238,0.1986,0.5632,0.347785,0.503633,0.3018
qa2420,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.422314,0.0771219,0.2069,0.5453,0.345192,0.499436,0.3197
qa2421,0.865,2.23163e-16,0.865,0.865,0.865,0.865,0.418967,0.0762983,0.2135,0.5471,0.342669,0.495265,0.3179
